champion1,champion2,win1,win2
披甲龙龟,镕铁少女,0,1
披甲龙龟,雪原双子,0,0
披甲龙龟,青钢影,1,0
披甲龙龟,风暴之怒,2,1
披甲龙龟,魂锁典狱长,3,2
披甲龙龟,魔法猫咪,0,0
披甲龙龟,魔蛇之拥,1,2
披甲龙龟,麦林炮手,0,1
披甲龙龟,黑暗之女,1,0
披甲龙龟,齐天大圣,1,0
披甲龙龟,龙血武姬,0,0
探险家,放逐之刃,20,23
探险家,无双剑姬,35,36
探险家,无极剑圣,3,1
探险家,无畏战车,8,12
探险家,时光守护者,9,6
探险家,时间刺客,57,43
探险家,星界游神,20,38
探险家,星籁歌姬,12,10
探险家,暗夜猎手,30,29
探险家,暗裔剑魔,41,30
探险家,暗黑元首,13,20
探险家,暮光之眼,14,6
探险家,暮光星灵,18,23
探险家,暴怒骑士,5,2
探险家,暴走萝莉,11,15
探险家,曙光女神,33,28
探险家,未来守护者,20,23
探险家,机械先驱,9,7
探险家,机械公敌,12,9
探险家,正义天使,8,4
探险家,正义巨像,32,12
探险家,武器大师,20,22
探险家,死亡颂唱者,34,27
探险家,殇之木乃伊,47,53
探险家,残月之肃,36,39
探险家,水晶先锋,2,0
探险家,永恒梦魇,7,2
探险家,永猎双子,15,20
探险家,沙漠死神,4,4
探险家,沙漠玫瑰,6,6
探险家,沙漠皇帝,5,7
探险家,河流之王,9,7
探险家,法外狂徒,70,85
探险家,海兽祭司,2,1
探险家,海洋之灾,10,8
探险家,涤魂圣枪,13,10
探险家,深海泰坦,25,16
探险家,深渊巨口,5,4
探险家,潮汐海灵,4,3
探险家,灵罗娃娃,21,20
探险家,炼金术士,5,14
探险家,熔岩巨兽,5,9
探险家,爆破鬼才,10,15
探险家,牛头酋长,10,14
探险家,牧魂人,1,0
探险家,狂战士,3,6
探险家,狂暴之心,27,26
探险家,狂野女猎手,36,23
探险家,猩红收割者,7,9
探险家,琴瑟仙女,8,13
探险家,瓦洛兰之盾,2,7
探险家,生化魔人,5,5
探险家,疾风剑豪,27,24
探险家,痛苦之拥,14,14
探险家,瘟疫之源,15,14
探险家,皎月女神,14,23
探险家,皮城女警,10,7
探险家,皮城执法官,1,1
探险家,盲僧,76,66
探险家,破败之王,17,25
探险家,祖安怒兽,1,1
探险家,祖安狂人,2,4
探险家,离群之刺,9,11
探险家,符文法师,32,28
探险家,翠神,0,2
探险家,腕豪,33,35
探险家,英勇投弹手,3,2
探险家,荆棘之兴,8,3
探险家,荒漠屠夫,13,5
探险家,荣耀行刑官,46,47
探险家,蒸汽机器人,9,11
探险家,虚空之女,31,38
探险家,虚空之眼,3,1
探险家,虚空先知,7,5
探险家,虚空恐惧,4,3
探险家,虚空掠夺者,27,24
探险家,虚空行者,14,13
探险家,虚空遁地兽,10,9
探险家,蛮族之王,25,35
探险家,蜘蛛女皇,4,2
探险家,血港鬼影,20,24
探险家,解脱者,65,65
探险家,诡术妖姬,36,39
探险家,诺克萨斯之手,12,15
探险家,诺克萨斯统领,6,3
探险家,赏金猎人,108,98
探险家,迅捷斥候,3,1
探险家,远古巫灵,14,7
探险家,远古恐惧,2,3
探险家,迷失之牙,7,12
探险家,逆羽,5,7
探险家,邪恶小法师,5,5
探险家,酒桶,14,25
探险家,铁铠冥魂,3,4
探险家,铸星龙王,2,3
探险家,镕铁少女,17,11
探险家,雪原双子,8,14
探险家,青钢影,48,51
探险家,风暴之怒,21,17
探险家,魂锁典狱长,36,49
探险家,魔法猫咪,31,32
探险家,魔蛇之拥,21,24
探险家,麦林炮手,26,23
探险家,黑暗之女,7,7
探险家,齐天大圣,10,8
探险家,龙血武姬,4,1
放逐之刃,无双剑姬,8,14
放逐之刃,无极剑圣,1,0
放逐之刃,无畏战车,7,3
放逐之刃,时光守护者,5,0
放逐之刃,时间刺客,13,11
放逐之刃,星界游神,10,7
放逐之刃,星籁歌姬,3,2
放逐之刃,暗夜猎手,7,3
放逐之刃,暗裔剑魔,16,13
放逐之刃,暗黑元首,7,2
放逐之刃,暮光之眼,3,3
放逐之刃,暮光星灵,4,5
放逐之刃,暴怒骑士,1,2
放逐之刃,暴走萝莉,3,3
放逐之刃,曙光女神,9,8
放逐之刃,未来守护者,9,2
放逐之刃,机械先驱,1,0
放逐之刃,机械公敌,2,3
放逐之刃,正义天使,1,2
放逐之刃,正义巨像,11,3
放逐之刃,武器大师,5,4
放逐之刃,死亡颂唱者,12,14
放逐之刃,殇之木乃伊,12,9
放逐之刃,残月之肃,7,7
放逐之刃,水晶先锋,0,0
放逐之刃,永恒梦魇,0,0
放逐之刃,永猎双子,5,4
放逐之刃,沙漠死神,0,1
放逐之刃,沙漠玫瑰,5,3
放逐之刃,沙漠皇帝,1,3
放逐之刃,河流之王,2,2
放逐之刃,法外狂徒,21,14
放逐之刃,海兽祭司,0,0
放逐之刃,海洋之灾,5,0
放逐之刃,涤魂圣枪,3,5
放逐之刃,深海泰坦,3,6
放逐之刃,深渊巨口,3,0
放逐之刃,潮汐海灵,1,0
放逐之刃,灵罗娃娃,3,3
放逐之刃,炼金术士,4,0
放逐之刃,熔岩巨兽,4,0
放逐之刃,爆破鬼才,7,3
放逐之刃,牛头酋长,6,3
放逐之刃,牧魂人,0,0
放逐之刃,狂战士,1,2
放逐之刃,狂暴之心,4,7
放逐之刃,狂野女猎手,8,10
放逐之刃,猩红收割者,5,3
放逐之刃,琴瑟仙女,2,3
放逐之刃,瓦洛兰之盾,3,1
放逐之刃,生化魔人,3,0
放逐之刃,疾风剑豪,6,13
放逐之刃,痛苦之拥,4,6
放逐之刃,瘟疫之源,1,1
放逐之刃,皎月女神,5,5
放逐之刃,皮城女警,3,1
放逐之刃,皮城执法官,0,0
放逐之刃,盲僧,18,21
放逐之刃,破败之王,7,3
放逐之刃,祖安怒兽,0,0
放逐之刃,祖安狂人,1,3
放逐之刃,离群之刺,4,1
放逐之刃,符文法师,9,4
放逐之刃,翠神,0,0
放逐之刃,腕豪,14,5
放逐之刃,英勇投弹手,5,2
放逐之刃,荆棘之兴,2,0
放逐之刃,荒漠屠夫,4,9
放逐之刃,荣耀行刑官,14,11
放逐之刃,蒸汽机器人,2,1
放逐之刃,虚空之女,10,4
放逐之刃,虚空之眼,0,0
放逐之刃,虚空先知,2,3
放逐之刃,虚空恐惧,1,3
放逐之刃,虚空掠夺者,15,5
放逐之刃,虚空行者,4,2
放逐之刃,虚空遁地兽,1,4
放逐之刃,蛮族之王,8,7
放逐之刃,蜘蛛女皇,1,0
放逐之刃,血港鬼影,4,9
放逐之刃,解脱者,18,15
放逐之刃,诡术妖姬,15,9
放逐之刃,诺克萨斯之手,8,4
放逐之刃,诺克萨斯统领,1,0
放逐之刃,赏金猎人,19,26
放逐之刃,迅捷斥候,3,0
放逐之刃,远古巫灵,5,6
放逐之刃,远古恐惧,2,3
放逐之刃,迷失之牙,6,0
放逐之刃,逆羽,3,3
放逐之刃,邪恶小法师,3,3
放逐之刃,酒桶,4,2
放逐之刃,铁铠冥魂,1,1
放逐之刃,铸星龙王,0,1
放逐之刃,镕铁少女,4,3
放逐之刃,雪原双子,3,4
放逐之刃,青钢影,14,11
放逐之刃,风暴之怒,7,7
放逐之刃,魂锁典狱长,10,10
放逐之刃,魔法猫咪,15,13
放逐之刃,魔蛇之拥,2,5
放逐之刃,麦林炮手,7,5
放逐之刃,黑暗之女,3,5
放逐之刃,齐天大圣,4,4
放逐之刃,龙血武姬,0,0
无双剑姬,无极剑圣,5,0
无双剑姬,无畏战车,4,4
无双剑姬,时光守护者,4,3
无双剑姬,时间刺客,17,30
无双剑姬,星界游神,12,18
无双剑姬,星籁歌姬,3,4
无双剑姬,暗夜猎手,13,11
无双剑姬,暗裔剑魔,18,31
无双剑姬,暗黑元首,2,11
无双剑姬,暮光之眼,4,3
无双剑姬,暮光星灵,10,11
无双剑姬,暴怒骑士,0,0
无双剑姬,暴走萝莉,8,12
无双剑姬,曙光女神,18,15
无双剑姬,未来守护者,17,26
无双剑姬,机械先驱,0,5
无双剑姬,机械公敌,5,2
无双剑姬,正义天使,3,1
无双剑姬,正义巨像,10,14
无双剑姬,武器大师,13,10
无双剑姬,死亡颂唱者,20,12
无双剑姬,殇之木乃伊,19,21
无双剑姬,残月之肃,15,16
无双剑姬,水晶先锋,0,0
无双剑姬,永恒梦魇,1,0
无双剑姬,永猎双子,9,4
无双剑姬,沙漠死神,1,0
无双剑姬,沙漠玫瑰,5,4
无双剑姬,沙漠皇帝,2,5
无双剑姬,河流之王,2,1
无双剑姬,法外狂徒,38,45
无双剑姬,海兽祭司,1,1
无双剑姬,海洋之灾,2,8
无双剑姬,涤魂圣枪,4,6
无双剑姬,深海泰坦,15,6
无双剑姬,深渊巨口,2,3
无双剑姬,潮汐海灵,2,1
无双剑姬,灵罗娃娃,8,17
无双剑姬,炼金术士,2,4
无双剑姬,熔岩巨兽,9,10
无双剑姬,爆破鬼才,11,12
无双剑姬,牛头酋长,1,6
无双剑姬,牧魂人,0,1
无双剑姬,狂战士,0,1
无双剑姬,狂暴之心,11,21
无双剑姬,狂野女猎手,12,7
无双剑姬,猩红收割者,7,7
无双剑姬,琴瑟仙女,1,4
无双剑姬,瓦洛兰之盾,4,3
无双剑姬,生化魔人,1,2
无双剑姬,疾风剑豪,6,7
无双剑姬,痛苦之拥,7,12
无双剑姬,瘟疫之源,8,7
无双剑姬,皎月女神,7,8
无双剑姬,皮城女警,3,6
无双剑姬,皮城执法官,2,0
无双剑姬,盲僧,26,47
无双剑姬,破败之王,15,8
无双剑姬,祖安怒兽,0,1
无双剑姬,祖安狂人,0,0
无双剑姬,离群之刺,8,5
无双剑姬,符文法师,10,10
无双剑姬,翠神,2,2
无双剑姬,腕豪,11,16
无双剑姬,英勇投弹手,3,0
无双剑姬,荆棘之兴,2,1
无双剑姬,荒漠屠夫,5,2
无双剑姬,荣耀行刑官,15,24
无双剑姬,蒸汽机器人,5,2
无双剑姬,虚空之女,16,9
无双剑姬,虚空之眼,3,3
无双剑姬,虚空先知,3,2
无双剑姬,虚空恐惧,0,0
无双剑姬,虚空掠夺者,11,20
无双剑姬,虚空行者,8,10
无双剑姬,虚空遁地兽,2,8
无双剑姬,蛮族之王,22,18
无双剑姬,蜘蛛女皇,1,4
无双剑姬,血港鬼影,14,7
无双剑姬,解脱者,33,33
无双剑姬,诡术妖姬,18,19
无双剑姬,诺克萨斯之手,4,6
无双剑姬,诺克萨斯统领,0,3
无双剑姬,赏金猎人,42,45
无双剑姬,迅捷斥候,1,0
无双剑姬,远古巫灵,7,3
无双剑姬,远古恐惧,4,2
无双剑姬,迷失之牙,3,5
无双剑姬,逆羽,3,2
无双剑姬,邪恶小法师,2,5
无双剑姬,酒桶,7,7
无双剑姬,铁铠冥魂,3,1
无双剑姬,铸星龙王,5,0
无双剑姬,镕铁少女,2,2
无双剑姬,雪原双子,7,5
无双剑姬,青钢影,33,33
无双剑姬,风暴之怒,10,11
无双剑姬,魂锁典狱长,19,27
无双剑姬,魔法猫咪,18,28
无双剑姬,魔蛇之拥,12,14
无双剑姬,麦林炮手,10,17
无双剑姬,黑暗之女,3,2
无双剑姬,齐天大圣,3,5
无双剑姬,龙血武姬,2,0
无极剑圣,无畏战车,0,2
无极剑圣,时光守护者,0,0
无极剑圣,时间刺客,2,1
无极剑圣,星界游神,2,1
无极剑圣,星籁歌姬,3,1
无极剑圣,暗夜猎手,0,0
无极剑圣,暗裔剑魔,1,3
无极剑圣,暗黑元首,0,1
无极剑圣,暮光之眼,1,2
无极剑圣,暮光星灵,0,1
无极剑圣,暴怒骑士,0,1
无极剑圣,暴走萝莉,0,1
无极剑圣,曙光女神,0,2
无极剑圣,未来守护者,1,0
无极剑圣,机械先驱,0,0
无极剑圣,机械公敌,0,1
无极剑圣,正义天使,0,1
无极剑圣,正义巨像,0,1
无极剑圣,武器大师,3,2
无极剑圣,死亡颂唱者,2,4
无极剑圣,殇之木乃伊,3,2
无极剑圣,残月之肃,0,1
无极剑圣,水晶先锋,0,0
无极剑圣,永恒梦魇,0,0
无极剑圣,永猎双子,0,0
无极剑圣,沙漠死神,0,0
无极剑圣,沙漠玫瑰,0,0
无极剑圣,沙漠皇帝,0,1
无极剑圣,河流之王,0,1
无极剑圣,法外狂徒,3,5
无极剑圣,海兽祭司,0,0
无极剑圣,海洋之灾,1,0
无极剑圣,涤魂圣枪,3,1
无极剑圣,深海泰坦,1,1
无极剑圣,深渊巨口,0,0
无极剑圣,潮汐海灵,0,0
无极剑圣,灵罗娃娃,0,0
无极剑圣,炼金术士,0,0
无极剑圣,熔岩巨兽,2,1
无极剑圣,爆破鬼才,0,0
无极剑圣,牛头酋长,0,0
无极剑圣,牧魂人,0,0
无极剑圣,狂战士,0,0
无极剑圣,狂暴之心,0,1
无极剑圣,狂野女猎手,1,0
无极剑圣,猩红收割者,0,3
无极剑圣,琴瑟仙女,0,1
无极剑圣,瓦洛兰之盾,2,0
无极剑圣,生化魔人,0,1
无极剑圣,疾风剑豪,0,0
无极剑圣,痛苦之拥,0,0
无极剑圣,瘟疫之源,1,1
无极剑圣,皎月女神,0,1
无极剑圣,皮城女警,0,1
无极剑圣,皮城执法官,0,0
无极剑圣,盲僧,3,9
无极剑圣,破败之王,2,2
无极剑圣,祖安怒兽,0,0
无极剑圣,祖安狂人,0,0
无极剑圣,离群之刺,0,1
无极剑圣,符文法师,1,1
无极剑圣,翠神,0,0
无极剑圣,腕豪,0,0
无极剑圣,英勇投弹手,0,0
无极剑圣,荆棘之兴,0,0
无极剑圣,荒漠屠夫,1,1
无极剑圣,荣耀行刑官,2,3
无极剑圣,蒸汽机器人,0,0
无极剑圣,虚空之女,2,2
无极剑圣,虚空之眼,0,0
无极剑圣,虚空先知,0,1
无极剑圣,虚空恐惧,0,0
无极剑圣,虚空掠夺者,0,0
无极剑圣,虚空行者,3,0
无极剑圣,虚空遁地兽,0,0
无极剑圣,蛮族之王,0,2
无极剑圣,蜘蛛女皇,0,0
无极剑圣,血港鬼影,1,1
无极剑圣,解脱者,3,3
无极剑圣,诡术妖姬,0,1
无极剑圣,诺克萨斯之手,0,1
无极剑圣,诺克萨斯统领,0,0
无极剑圣,赏金猎人,5,3
无极剑圣,迅捷斥候,0,1
无极剑圣,远古巫灵,1,2
无极剑圣,远古恐惧,0,2
无极剑圣,迷失之牙,1,0
无极剑圣,逆羽,0,0
无极剑圣,邪恶小法师,0,0
无极剑圣,酒桶,0,1
无极剑圣,铁铠冥魂,0,0
无极剑圣,铸星龙王,0,0
无极剑圣,镕铁少女,0,1
无极剑圣,雪原双子,0,0
无极剑圣,青钢影,2,1
无极剑圣,风暴之怒,1,0
无极剑圣,魂锁典狱长,1,2
无极剑圣,魔法猫咪,0,3
无极剑圣,魔蛇之拥,0,0
无极剑圣,麦林炮手,0,1
无极剑圣,黑暗之女,0,0
无极剑圣,齐天大圣,1,0
无极剑圣,龙血武姬,0,1
无畏战车,时光守护者,1,4
无畏战车,时间刺客,4,3
无畏战车,星界游神,6,8
无畏战车,星籁歌姬,1,2
无畏战车,暗夜猎手,3,6
无畏战车,暗裔剑魔,10,9
无畏战车,暗黑元首,4,5
无畏战车,暮光之眼,1,2
无畏战车,暮光星灵,0,5
无畏战车,暴怒骑士,1,0
无畏战车,暴走萝莉,1,4
无畏战车,曙光女神,4,6
无畏战车,未来守护者,4,3
无畏战车,机械先驱,3,3
无畏战车,机械公敌,1,0
无畏战车,正义天使,1,4
无畏战车,正义巨像,3,1
无畏战车,武器大师,2,1
无畏战车,死亡颂唱者,1,2
无畏战车,殇之木乃伊,5,8
无畏战车,残月之肃,3,4
无畏战车,水晶先锋,0,0
无畏战车,永恒梦魇,1,2
无畏战车,永猎双子,3,2
无畏战车,沙漠死神,0,1
无畏战车,沙漠玫瑰,3,0
无畏战车,沙漠皇帝,2,2
无畏战车,河流之王,1,0
无畏战车,法外狂徒,14,20
无畏战车,海兽祭司,0,0
无畏战车,海洋之灾,4,3
无畏战车,涤魂圣枪,2,1
无畏战车,深海泰坦,1,4
无畏战车,深渊巨口,1,1
无畏战车,潮汐海灵,0,2
无畏战车,灵罗娃娃,3,3
无畏战车,炼金术士,4,1
无畏战车,熔岩巨兽,0,2
无畏战车,爆破鬼才,4,1
无畏战车,牛头酋长,0,3
无畏战车,牧魂人,0,0
无畏战车,狂战士,1,2
无畏战车,狂暴之心,2,2
无畏战车,狂野女猎手,4,7
无畏战车,猩红收割者,2,3
无畏战车,琴瑟仙女,1,0
无畏战车,瓦洛兰之盾,0,1
无畏战车,生化魔人,1,0
无畏战车,疾风剑豪,2,2
无畏战车,痛苦之拥,1,3
无畏战车,瘟疫之源,1,1
无畏战车,皎月女神,0,3
无畏战车,皮城女警,3,3
无畏战车,皮城执法官,2,0
无畏战车,盲僧,8,14
无畏战车,破败之王,2,2
无畏战车,祖安怒兽,0,0
无畏战车,祖安狂人,1,4
无畏战车,离群之刺,1,4
无畏战车,符文法师,3,4
无畏战车,翠神,0,1
无畏战车,腕豪,3,5
无畏战车,英勇投弹手,0,0
无畏战车,荆棘之兴,2,0
无畏战车,荒漠屠夫,0,0
无畏战车,荣耀行刑官,8,7
无畏战车,蒸汽机器人,2,3
无畏战车,虚空之女,3,6
无畏战车,虚空之眼,0,0
无畏战车,虚空先知,1,0
无畏战车,虚空恐惧,0,0
无畏战车,虚空掠夺者,3,5
无畏战车,虚空行者,3,4
无畏战车,虚空遁地兽,1,2
无畏战车,蛮族之王,5,1
无畏战车,蜘蛛女皇,2,0
无畏战车,血港鬼影,5,5
无畏战车,解脱者,15,12
无畏战车,诡术妖姬,8,6
无畏战车,诺克萨斯之手,0,2
无畏战车,诺克萨斯统领,0,0
无畏战车,赏金猎人,12,13
无畏战车,迅捷斥候,1,1
无畏战车,远古巫灵,1,3
无畏战车,远古恐惧,3,2
无畏战车,迷失之牙,2,7
无畏战车,逆羽,0,1
无畏战车,邪恶小法师,0,0
无畏战车,酒桶,6,5
无畏战车,铁铠冥魂,1,1
无畏战车,铸星龙王,0,2
无畏战车,镕铁少女,1,4
无畏战车,雪原双子,2,4
无畏战车,青钢影,8,6
无畏战车,风暴之怒,4,3
无畏战车,魂锁典狱长,5,4
无畏战车,魔法猫咪,9,4
无畏战车,魔蛇之拥,1,7
无畏战车,麦林炮手,4,7
无畏战车,黑暗之女,1,1
无畏战车,齐天大圣,1,2
无畏战车,龙血武姬,0,0
时光守护者,时间刺客,2,4
时光守护者,星界游神,4,4
时光守护者,星籁歌姬,3,0
时光守护者,暗夜猎手,2,3
时光守护者,暗裔剑魔,8,5
时光守护者,暗黑元首,1,3
时光守护者,暮光之眼,0,0
时光守护者,暮光星灵,0,2
时光守护者,暴怒骑士,1,1
时光守护者,暴走萝莉,1,2
时光守护者,曙光女神,6,1
时光守护者,未来守护者,2,3
时光守护者,机械先驱,0,0
时光守护者,机械公敌,1,2
时光守护者,正义天使,0,0
时光守护者,正义巨像,2,1
时光守护者,武器大师,0,0
时光守护者,死亡颂唱者,2,3
时光守护者,殇之木乃伊,2,4
时光守护者,残月之肃,4,4
时光守护者,水晶先锋,0,0
时光守护者,永恒梦魇,0,0
时光守护者,永猎双子,1,0
时光守护者,沙漠死神,0,0
时光守护者,沙漠玫瑰,0,0
时光守护者,沙漠皇帝,0,2
时光守护者,河流之王,1,1
时光守护者,法外狂徒,7,6
时光守护者,海兽祭司,0,0
时光守护者,海洋之灾,0,0
时光守护者,涤魂圣枪,2,1
时光守护者,深海泰坦,1,0
时光守护者,深渊巨口,1,2
时光守护者,潮汐海灵,0,0
时光守护者,灵罗娃娃,3,4
时光守护者,炼金术士,1,1
时光守护者,熔岩巨兽,2,1
时光守护者,爆破鬼才,4,2
时光守护者,牛头酋长,2,0
时光守护者,牧魂人,0,0
时光守护者,狂战士,1,0
时光守护者,狂暴之心,1,1
时光守护者,狂野女猎手,3,3
时光守护者,猩红收割者,1,2
时光守护者,琴瑟仙女,0,0
时光守护者,瓦洛兰之盾,0,1
时光守护者,生化魔人,1,0
时光守护者,疾风剑豪,2,6
时光守护者,痛苦之拥,1,1
时光守护者,瘟疫之源,1,2
时光守护者,皎月女神,1,3
时光守护者,皮城女警,1,2
时光守护者,皮城执法官,0,0
时光守护者,盲僧,8,11
时光守护者,破败之王,1,4
时光守护者,祖安怒兽,0,0
时光守护者,祖安狂人,1,0
时光守护者,离群之刺,1,1
时光守护者,符文法师,1,0
时光守护者,翠神,1,0
时光守护者,腕豪,4,5
时光守护者,英勇投弹手,0,0
时光守护者,荆棘之兴,0,0
时光守护者,荒漠屠夫,1,0
时光守护者,荣耀行刑官,6,2
时光守护者,蒸汽机器人,1,0
时光守护者,虚空之女,2,4
时光守护者,虚空之眼,1,0
时光守护者,虚空先知,0,1
时光守护者,虚空恐惧,0,0
时光守护者,虚空掠夺者,2,0
时光守护者,虚空行者,2,5
时光守护者,虚空遁地兽,0,2
时光守护者,蛮族之王,3,3
时光守护者,蜘蛛女皇,0,0
时光守护者,血港鬼影,1,3
时光守护者,解脱者,8,8
时光守护者,诡术妖姬,7,4
时光守护者,诺克萨斯之手,1,1
时光守护者,诺克萨斯统领,0,1
时光守护者,赏金猎人,7,3
时光守护者,迅捷斥候,0,0
时光守护者,远古巫灵,1,2
时光守护者,远古恐惧,1,4
时光守护者,迷失之牙,2,4
时光守护者,逆羽,0,1
时光守护者,邪恶小法师,0,0
时光守护者,酒桶,0,0
时光守护者,铁铠冥魂,1,0
时光守护者,铸星龙王,0,0
时光守护者,镕铁少女,0,0
时光守护者,雪原双子,3,1
时光守护者,青钢影,7,6
时光守护者,风暴之怒,4,0
时光守护者,魂锁典狱长,3,6
时光守护者,魔法猫咪,7,3
时光守护者,魔蛇之拥,2,0
时光守护者,麦林炮手,3,2
时光守护者,黑暗之女,1,1
时光守护者,齐天大圣,0,1
时光守护者,龙血武姬,2,0
时间刺客,星界游神,18,26
时间刺客,星籁歌姬,8,9
时间刺客,暗夜猎手,13,15
时间刺客,暗裔剑魔,33,35
时间刺客,暗黑元首,15,8
时间刺客,暮光之眼,3,9
时间刺客,暮光星灵,4,12
时间刺客,暴怒骑士,3,4
时间刺客,暴走萝莉,11,6
时间刺客,曙光女神,16,28
时间刺客,未来守护者,14,15
时间刺客,机械先驱,8,6
时间刺客,机械公敌,6,12
时间刺客,正义天使,9,5
时间刺客,正义巨像,7,10
时间刺客,武器大师,9,15
时间刺客,死亡颂唱者,20,23
时间刺客,殇之木乃伊,20,20
时间刺客,残月之肃,18,18
时间刺客,水晶先锋,0,0
时间刺客,永恒梦魇,1,3
时间刺客,永猎双子,7,10
时间刺客,沙漠死神,2,4
时间刺客,沙漠玫瑰,6,5
时间刺客,沙漠皇帝,7,6
时间刺客,河流之王,1,2
时间刺客,法外狂徒,44,60
时间刺客,海兽祭司,0,1
时间刺客,海洋之灾,4,9
时间刺客,涤魂圣枪,10,11
时间刺客,深海泰坦,10,12
时间刺客,深渊巨口,6,5
时间刺客,潮汐海灵,2,2
时间刺客,灵罗娃娃,10,13
时间刺客,炼金术士,5,6
时间刺客,熔岩巨兽,4,5
时间刺客,爆破鬼才,14,14
时间刺客,牛头酋长,7,7
时间刺客,牧魂人,0,1
时间刺客,狂战士,2,1
时间刺客,狂暴之心,16,16
时间刺客,狂野女猎手,19,24
时间刺客,猩红收割者,9,4
时间刺客,琴瑟仙女,7,10
时间刺客,瓦洛兰之盾,7,1
时间刺客,生化魔人,3,4
时间刺客,疾风剑豪,16,18
时间刺客,痛苦之拥,10,16
时间刺客,瘟疫之源,7,4
时间刺客,皎月女神,14,8
时间刺客,皮城女警,9,8
时间刺客,皮城执法官,1,1
时间刺客,盲僧,53,50
时间刺客,破败之王,15,13
时间刺客,祖安怒兽,4,3
时间刺客,祖安狂人,1,3
时间刺客,离群之刺,5,13
时间刺客,符文法师,16,21
时间刺客,翠神,2,3
时间刺客,腕豪,22,18
时间刺客,英勇投弹手,4,3
时间刺客,荆棘之兴,3,4
时间刺客,荒漠屠夫,6,8
时间刺客,荣耀行刑官,26,23
时间刺客,蒸汽机器人,4,7
时间刺客,虚空之女,14,13
时间刺客,虚空之眼,3,2
时间刺客,虚空先知,2,0
时间刺客,虚空恐惧,1,4
时间刺客,虚空掠夺者,12,16
时间刺客,虚空行者,11,8
时间刺客,虚空遁地兽,4,7
时间刺客,蛮族之王,17,24
时间刺客,蜘蛛女皇,4,1
时间刺客,血港鬼影,13,18
时间刺客,解脱者,37,54
时间刺客,诡术妖姬,23,23
时间刺客,诺克萨斯之手,6,6
时间刺客,诺克萨斯统领,2,1
时间刺客,赏金猎人,48,51
时间刺客,迅捷斥候,2,2
时间刺客,远古巫灵,6,7
时间刺客,远古恐惧,2,1
时间刺客,迷失之牙,6,5
时间刺客,逆羽,5,4
时间刺客,邪恶小法师,2,1
时间刺客,酒桶,12,17
时间刺客,铁铠冥魂,1,5
时间刺客,铸星龙王,3,2
时间刺客,镕铁少女,6,5
时间刺客,雪原双子,8,6
时间刺客,青钢影,29,26
时间刺客,风暴之怒,11,15
时间刺客,魂锁典狱长,14,23
时间刺客,魔法猫咪,22,33
时间刺客,魔蛇之拥,12,11
时间刺客,麦林炮手,12,18
时间刺客,黑暗之女,8,1
时间刺客,齐天大圣,8,5
时间刺客,龙血武姬,4,2
星界游神,星籁歌姬,7,2
星界游神,暗夜猎手,10,9
星界游神,暗裔剑魔,19,18
星界游神,暗黑元首,3,4
星界游神,暮光之眼,6,5
星界游神,暮光星灵,6,5
星界游神,暴怒骑士,3,1
星界游神,暴走萝莉,8,4
星界游神,曙光女神,17,12
星界游神,未来守护者,15,10
星界游神,机械先驱,5,3
星界游神,机械公敌,5,5
星界游神,正义天使,5,2
星界游神,正义巨像,11,9
星界游神,武器大师,4,10
星界游神,死亡颂唱者,14,10
星界游神,殇之木乃伊,24,21
星界游神,残月之肃,15,12
星界游神,水晶先锋,0,0
星界游神,永恒梦魇,0,0
星界游神,永猎双子,4,2
星界游神,沙漠死神,3,1
星界游神,沙漠玫瑰,4,2
星界游神,沙漠皇帝,4,2
星界游神,河流之王,4,4
星界游神,法外狂徒,37,31
星界游神,海兽祭司,0,0
星界游神,海洋之灾,5,5
星界游神,涤魂圣枪,4,6
星界游神,深海泰坦,9,4
星界游神,深渊巨口,1,2
星界游神,潮汐海灵,1,3
星界游神,灵罗娃娃,7,13
星界游神,炼金术士,3,1
星界游神,熔岩巨兽,1,3
星界游神,爆破鬼才,12,5
星界游神,牛头酋长,7,4
星界游神,牧魂人,1,0
星界游神,狂战士,5,2
星界游神,狂暴之心,9,14
星界游神,狂野女猎手,15,13
星界游神,猩红收割者,7,6
星界游神,琴瑟仙女,1,1
星界游神,瓦洛兰之盾,4,1
星界游神,生化魔人,2,1
星界游神,疾风剑豪,20,7
星界游神,痛苦之拥,6,4
星界游神,瘟疫之源,5,2
星界游神,皎月女神,9,7
星界游神,皮城女警,7,1
星界游神,皮城执法官,1,0
星界游神,盲僧,32,37
星界游神,破败之王,16,11
星界游神,祖安怒兽,1,2
星界游神,祖安狂人,4,2
星界游神,离群之刺,1,2
星界游神,符文法师,15,10
星界游神,翠神,3,1
星界游神,腕豪,13,15
星界游神,英勇投弹手,0,1
星界游神,荆棘之兴,1,1
星界游神,荒漠屠夫,9,4
星界游神,荣耀行刑官,17,19
星界游神,蒸汽机器人,5,1
星界游神,虚空之女,10,15
星界游神,虚空之眼,4,5
星界游神,虚空先知,4,2
星界游神,虚空恐惧,2,3
星界游神,虚空掠夺者,7,9
星界游神,虚空行者,15,7
星界游神,虚空遁地兽,2,5
星界游神,蛮族之王,8,16
星界游神,蜘蛛女皇,1,0
星界游神,血港鬼影,26,9
星界游神,解脱者,30,30
星界游神,诡术妖姬,20,16
星界游神,诺克萨斯之手,2,1
星界游神,诺克萨斯统领,1,0
星界游神,赏金猎人,29,47
